MSSubClass_1,MSSubClass_2,MSSubClass_3,MSSubClass_4,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,MSZoning_1,MSZoning_2,MSZoning_3,Street_1,Street_2,LotShape,LandContour_0,LandContour_1,LandContour_2,Utilities,LotConfig_1,LotConfig_2,LotConfig_3,LandSlope,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,Condition1_1,Condition1_2,Condition1_3,Condition1_4,Condition2_1,Condition2_2,Condition2_3,BldgType_1,BldgType_2,BldgType_3,HouseStyle_0,HouseStyle_1,HouseStyle_2,HouseStyle_3,RoofStyle_1,RoofStyle_2,RoofStyle_3,RoofMatl_1,RoofMatl_2,RoofMatl_3,Exterior1st_1,Exterior1st_2,Exterior1st_3,Exterior1st_4,Exterior2nd_0,Exterior2nd_1,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,MasVnrType_1,MasVnrType_2,MasVnrType_3,ExterQual,ExterCond,Foundation_1,Foundation_2,Foundation_3,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir_1,CentralAir_2,Electrical,KitchenQual,Functional,FireplaceQu,GarageType_1,GarageType_2,GarageType_3,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,SaleType_1,SaleType_2,SaleType_3,SaleType_4,SaleCondition_1,SaleCondition_2,SaleCondition_3
0,0,1,0,0.2039182350223227,-0.0768530676949485,0.6514792433257054,-0.5171998069472914,0.9516315579996439,0.7817610470262231,0.37189673074579976,-0.9730181828073764,-0.2886528311122454,2.405981533904866,1.3055841873848693,1.2093850458233522,-0.7951632272572445,-0.12024172373467247,0.21803962603784746,-0.8199643654586394,-0.2410610357992968,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,-0.3186832657103453,0.6004949339126351,0,0.31172464418307205,-0.10283989899412684,-0.1615737351807684,2.8284810154755986,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,1.3608916961326132,0.8919935999782177,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,2,0,0,1,2,1,2,3,1,1,1,1,0,1,1,1,2,0,0,1,3,1,1,1,1,0,0,0,1,0,1,1
0,0,1,0,0.6158708006435336,0.38226405553856,1.3747946009344731,-0.5171998069472914,1.0178730452665383,0.8302145675160463,2.9077544603238863,1.8211976914041312,-0.2886528311122454,-0.0933641702610263,1.693220807277285,1.6492806564911855,-0.7951632272572445,-0.12024172373467247,0.5416639790430786,1.1078101491462131,-0.2410610357992968,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,0.29676325272497744,0.6004949339126351,0,1.6503069397927341,1.3662923591114946,1.4027237259732288,0.47317150493609705,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,-0.4891100509377921,-1.3676547331070554,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,2,0,0,1,3,1,1,1,1,1,1,1,0,1,1,1,4,0,0,1,4,1,1,1,1,0,0,0,1,0,1,1
0,1,1,1,0.4098945178329282,-0.09188637231949036,-0.07183611428306244,1.280685236250437,0.15673371079690998,0.4425864035974594,1.416073442925012,-0.9730181828073764,-0.2886528311122454,-0.08883637007231998,-1.2072131956824366,-0.17757993839993366,0.9487340490967764,-0.12024172373467247,0.6463659756035947,-0.8199643654586394,-0.2410610357992968,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,0.29676325272497744,0.6004949339126351,0,0.31172464418307205,0.18256477535123275,0.14968953515089434,0.8053305384737192,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,0.6208909973044512,-0.6144386220786311,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,2,1,0,1,0,1,1,2,3,1,1,1,1,0,1,2,1,2,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
0,1,0,1,0.0,1.4196622966627788,-0.07183611428306244,-0.5171998069472914,0.9185108143661966,0.6848540060465762,-0.5728345802734872,-0.9730181828073764,-0.2886528311122454,0.6197643594602201,-0.4935057719981654,-0.7002794287228884,0.9991489506470896,-0.12024172373467247,0.3037048959509969,-0.8199643654586394,-0.2410610357992968,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,0.29676325272497744,0.6004949339126351,0,0.31172464418307205,0.1357771238192066,-0.7521758378613592,0.8506249521379403,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,-0.11910970152371092,0.8919935999782177,0,0,1,1,0,3,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,2,0,0,1,2,1,2,3,1,1,1,1,0,1,2,1,2,1,0,0,4,1,1,1,1,0,0,0,1,0,1,1
0,1,0,1,0.24511349158444384,-0.03756603160947911,0.6514792433257054,-0.5171998069472914,1.084114532533433,0.927121608495693,-0.5728345802734872,0.4657617335841063,-0.2886528311122454,-0.6050055915848411,-0.23128099971800195,-0.5346716694126453,1.7897462704133669,-0.12024172373467247,1.0823070158282884,1.1078101491462131,-0.2410610357992968,0.7897405221108432,1.2275853765130371,1.3900227611572622,-0.21145358120204893,0.9122097711603002,-0.9512264882332891,1,0.31172464418307205,0.67851388159071,-0.7521758378613592,-0.025067045370336088,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,-1.969111448594116,1.6452097110066422,0,0,1,1,0,2,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,2,0,0,1,2,1,2,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1
1,0,0,0,-0.4140106134094937,-0.14360094022791434,-0.7951514718918303,0.3817427146515728,-1.0024923163737438,-1.6893684979547678,-0.5728345802734872,-0.4554083348372699,2.067731482196276,-1.28417561989079,-1.006554239502833,-1.4144628907483117,0.3391720576248058,-0.12024172373467247,-0.7699664869604759,-0.8199643654586394,3.948809348331338,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,-0.934129784145668,-0.9512264882332891,-1,-1.02685765142659,-1.2772099524479834,-0.3690825820685436,-0.704483250333654,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,-1.2291107497659541,0.1387774889497933,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,2,0,1,0,1,3,4,5,4,1,2,0,1,1,2,1,1,0,1,1,3,1,3,1,1,0,0,1,1,0,1,1
0,0,1,1,-0.5787916396579781,-0.6401008809611171,-2.241782187109366,0.3817427146515728,-1.2012167781744272,0.8786680880058696,-0.5728345802734872,-0.9730181828073764,-0.2886528311122454,-0.6729225944154361,-1.7955087717544556,-1.1220616907161638,-0.7951632272572445,-0.12024172373467247,-1.4971694448898778,-0.8199643654586394,-0.2410610357992968,-1.0260408358133,-0.7616206719986545,-1.0624645274102331,-0.21145358120204893,-0.934129784145668,-0.9512264882332891,-1,-2.365439947036252,-2.2129629830885067,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,0.2508906478903701,0.1387774889497933,0,0,1,1,0,2,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,2,0,1,0,1,1,2,3,1,1,3,1,0,1,2,2,1,0,1,0,2,2,2,2,1,0,0,0,1,0,1,1
0,0,1,0,-0.9083536921549468,0.6540662031502769,-0.07183611428306244,-0.5171998069472914,0.2560959416972517,0.6364004855567529,-0.5728345802734872,-0.9730181828073764,-0.2886528311122454,1.799256308618218,0.6944864572015318,1.0955297112975602,-0.7951632272572445,-0.12024172373467247,0.13427802878943468,-0.8199643654586394,-0.2410610357992968,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,0.29676325272497744,0.6004949339126351,0,0.31172464418307205,-0.1777001414453687,0.7801971853099035,-0.704483250333654,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,-1.969111448594116,0.8919935999782177,0,0,1,1,0,2,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,2,3,2,3,1,1,2,1,0,1,2,1,2,0,0,1,3,1,1,1,1,0,0,0,1,0,1,1
0,0,1,0,-0.29042484372313043,0.6921505748657829,2.0981099585432412,-0.5171998069472914,1.216597507067222,1.16938921094481,3.559674312372284,3.2029527940361966,-0.2886528311122454,-0.5778387904526032,2.6417904183081373,2.7723082743137715,-0.7951632272572445,-0.12024172373467247,1.3678579155387864,1.1078101491462131,-0.2410610357992968,0.7897405221108432,-0.7616206719986545,-2.288708171693981,-0.21145358120204893,1.527656289595623,0.6004949339126351,1,1.6503069397927341,3.242477185545744,-0.7521758378613592,0.2014050229507699,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,0.2508906478903701,0.8919935999782177,0,0,1,1,0,2,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,3,2,0,0,1,3,1,2,1,1,1,1,1,0,1,3,1,4,0,0,1,4,1,1,1,1,0,0,1,0,0,1,0
0,0,1,0,0.0,-0.23971386779415196,-1.518466829500598,-1.4161423285461556,-0.008870007370326258,-0.6718445676684777,-0.5728345802734872,0.3736447267419687,-0.2886528311122454,-0.7317839968686183,-0.4547421100089239,-0.788258550856455,-0.7951632272572445,-0.12024172373467247,-1.2515956711388494,-0.8199643654586394,-0.2410610357992968,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,-0.934129784145668,-0.9512264882332891,0,-2.365439947036252,-2.2129629830885067,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,-0.11910970152371092,-1.3676547331070554,0,0,1,1,0,2,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,2,0,1,0,1,1,2,4,1,1,2,1,0,1,2,1,1,0,1,0,2,2,2,1,1,0,0,0,1,0,1,1
0,0,1,0,0.0,-0.1740684376003192,-0.7951514718918303,-0.5171998069472914,0.4548204034979352,0.006504719189049276,-0.5728345802734872,0.3977706094863381,-0.2886528311122454,-0.8132844002653322,-0.5117474952872203,-0.8529490818370188,-0.7951632272572445,-0.12024172373467247,-1.2991874877572658,1.1078101491462131,-0.2410610357992968,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,-0.934129784145668,-0.9512264882332891,0,-2.365439947036252,-2.2129629830885067,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,-1.2291107497659541,0.8919935999782177,0,0,1,1,0,2,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,2,0,1,0,1,1,2,2,1,1,1,1,0,1,2,1,1,0,1,0,2,2,2,1,1,0,0,0,1,0,1,1
0,0,1,0,-0.0020580477882827593,-0.27599424295471303,-0.7951514718918303,1.280685236250437,-0.3069567000713515,-0.2357628832600675,-0.5728345802734872,0.1323858992982749,0.3810563947754397,-0.5619914897921311,-0.2882863849962984,0.311480475813128,-0.7951632272572445,-0.12024172373467247,-0.4425347886257715,1.1078101491462131,-0.2410610357992968,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,-0.3186832657103453,-0.9512264882332891,0,0.31172464418307205,0.15449218443201704,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,1.3608916961326132,0.1387774889497933,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,2,6,3,1,2,1,0,1,2,1,1,0,1,1,3,1,1,1,1,0,0,0,1,0,1,1
0,0,1,0,0.4098945178329282,-0.09188637231949036,-0.07183611428306244,-0.5171998069472914,-0.6050433927723767,-1.544007936485298,0.742054612841076,1.8453235741485008,-0.2886528311122454,-0.9876047075305258,0.8176180894026519,1.2456117431724678,-0.7951632272572445,-0.12024172373467247,0.2446910433441606,1.1078101491462131,-0.2410610357992968,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,0.29676325272497744,2.15221635605856,-1,0.31172464418307205,-0.25723914904981315,0.12574620666384334,-0.704483250333654,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,1.3608916961326132,0.8919935999782177,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,2,0,1,0,1,1,2,1,1,1,2,1,0,1,2,1,4,0,0,1,4,1,1,1,1,0,0,0,1,0,1,1
0,0,1,0,0.4098945178329282,0.10855768934106776,-0.07183611428306244,-0.5171998069472914,-0.3731981873382461,-1.2048332930565346,0.39399570878133866,0.2661748854261415,-0.2886528311122454,0.5676946572900974,0.7423709808353007,0.5702425997353828,-0.7951632272572445,-0.12024172373467247,-0.2521675221521061,-0.8199643654586394,-0.2410610357992968,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.21145358120204893,0.29676325272497744,-0.9512264882332891,0,-1.02685765142659,-0.8467635583533428,-0.7521758378613592,-0.025067045370336088,-0.3593249004055313,-0.11633928614822255,-0.2702083542015609,-0.06869174753820707,-0.8591104003518729,-1.3676547331070554,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,1,1,2,6,1,1,2,1,0,1,2,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
